sales_month,department,category,units_sold,revenue,cost,gross_margin_dollars,gross_margin_rate
2022-01-01,Men,Shorts,35,1680.4,837.29,843.11,0.5017
2022-01-01,Men,Swim,29,1668.88,1006.91,661.97,0.3967
2022-01-01,Women,Blazers & Jackets,12,1611.39,619.63,991.76,0.6155
2022-01-01,Women,Maternity,28,1482.79,665.84,816.95,0.551
2022-01-01,Women,Intimates,47,1475.16,768.54,706.62,0.479
2022-01-01,Women,Sleep & Lounge,25,1457.1,875.07,582.03,0.3994
2022-01-01,Women,Swim,21,1371.62,571.18,800.44,0.5836
2022-01-01,Men,Sleep & Lounge,29,1298.96,538.66,760.3,0.5853
2022-01-01,Women,Jeans,14,1253.2,696.59,556.61,0.4442
2022-01-01,Men,Accessories,29,1235.06,487.3,747.76,0.6054
2022-01-01,Women,Sweaters,14,1102.88,479.54,623.34,0.5652
2022-01-01,Men,Underwear,38,1102.54,523.62,578.92,0.5251
2022-01-01,Women,Fashion Hoodies & Sweatshirts,23,1101.43,516.49,584.94,0.5311
2022-01-01,Men,Tops & Tees,29,1059.95,590.87,469.08,0.4425
2022-01-01,Women,Accessories,26,973.95,378.42,595.53,0.6115
2022-01-01,Women,Tops & Tees,24,796.51,453.02,343.49,0.4312
2022-01-01,Women,Shorts,23,787.67,395.79,391.88,0.4975
2022-01-01,Men,Active,19,716.25,301.8,414.45,0.5786
2022-01-01,Women,Pants & Capris,15,702.81,378.07,324.74,0.4621
2022-01-01,Women,Plus,19,559.19,274.89,284.3,0.5084
2022-01-01,Women,Skirts,9,532.33,210.53,321.8,0.6045
2022-01-01,Women,Active,10,503.4,214.71,288.69,0.5735
2022-01-01,Men,Socks,28,495.94,295.14,200.8,0.4049
2022-01-01,Women,Socks & Hosiery,18,425.14,164.91,260.23,0.6121
2022-01-01,Women,Leggings,9,378.79,228.87,149.92,0.3958
2022-01-01,Women,Suits,3,312.29,194.46,117.83,0.3773
2022-01-01,Women,Jumpsuits & Rompers,6,97.14,52.58,44.56,0.4587
2022-02-01,Men,Jeans,30,2738.52,1449.91,1288.61,0.4706
2022-02-01,Women,Sweaters,24,2164.84,970.44,1194.4,0.5517
2022-02-01,Men,Sweaters,22,2062.83,1009.3,1053.53,0.5107
2022-02-01,Men,Suits & Sport Coats,16,1933.65,764.5,1169.15,0.6046
2022-02-01,Men,Outerwear & Coats,15,1722.61,747.34,975.27,0.5662
2022-02-01,Men,Fashion Hoodies & Sweatshirts,25,1567.75,869.05,698.7,0.4457
2022-02-01,Women,Intimates,52,1536.44,815.04,721.4,0.4695
2022-02-01,Men,Pants,29,1497.82,688.14,809.68,0.5406
2022-02-01,Women,Swim,17,1428.5,615.65,812.85,0.569
2022-02-01,Men,Tops & Tees,27,1289.02,713.43,575.59,0.4465
2022-02-01,Women,Active,21,1270.17,529.99,740.18,0.5827
2022-02-01,Women,Sleep & Lounge,24,1235.39,745.84,489.55,0.3963
2022-02-01,Men,Swim,27,1223.21,736.88,486.33,0.3976
2022-02-01,Women,Dresses,15,1138.91,513.13,625.78,0.5495
2022-02-01,Men,Sleep & Lounge,22,1037.08,399.85,637.23,0.6144
2022-02-01,Men,Underwear,36,1033.41,480.71,552.7,0.5348
2022-02-01,Women,Shorts,24,1030.97,511.56,519.41,0.5038
2022-02-01,Men,Active,27,986.16,406.95,579.21,0.5873
2022-02-01,Men,Shorts,24,967.77,484.9,482.87,0.499
2022-02-01,Women,Jeans,7,940.97,506.57,434.4,0.4617
2022-02-01,Women,Pants & Capris,14,935.78,479.88,455.9,0.4872
2022-02-01,Women,Fashion Hoodies & Sweatshirts,19,789.15,356.9,432.25,0.5477
2022-02-01,Men,Accessories,22,750.26,299.2,451.06,0.6012
2022-02-01,Women,Blazers & Jackets,10,700.04,266.9,433.14,0.6187
2022-02-01,Women,Plus,17,681.0,347.68,333.32,0.4895
2022-02-01,Women,Outerwear & Coats,8,636.02,274.83,361.19,0.5679
2022-02-01,Women,Maternity,15,610.77,276.35,334.42,0.5475
2022-02-01,Women,Accessories,16,537.02,206.2,330.82,0.616
2022-02-01,Women,Tops & Tees,13,422.03,228.06,193.97,0.4596
2022-02-01,Men,Socks,21,367.1,226.26,140.84,0.3837
2022-02-01,Women,Skirts,10,328.5,122.97,205.53,0.6257
2022-02-01,Women,Suits,4,327.49,200.83,126.66,0.3868
2022-02-01,Women,Jumpsuits & Rompers,3,251.51,134.35,117.16,0.4658
2022-02-01,Women,Leggings,12,239.95,142.35,97.6,0.4067
2022-02-01,Women,Socks & Hosiery,14,227.7,89.77,137.93,0.6058
2022-03-01,Men,Jeans,43,3951.12,2085.74,1865.38,0.4721
2022-03-01,Men,Suits & Sport Coats,28,3514.57,1413.88,2100.69,0.5977
2022-03-01,Women,Intimates,77,2732.88,1458.34,1274.54,0.4664
2022-03-01,Men,Outerwear & Coats,26,2688.0,1198.55,1489.45,0.5541
2022-03-01,Men,Shorts,38,2541.74,1256.46,1285.28,0.5057
2022-03-01,Men,Sweaters,27,2328.37,1177.63,1150.74,0.4942
2022-03-01,Women,Jeans,25,2028.73,1096.77,931.96,0.4594
2022-03-01,Men,Swim,35,1997.98,1193.49,804.49,0.4026
2022-03-01,Women,Sweaters,29,1968.32,899.05,1069.27,0.5432
2022-03-01,Men,Sleep & Lounge,32,1934.62,776.38,1158.24,0.5987
2022-03-01,Men,Fashion Hoodies & Sweatshirts,30,1820.99,1005.66,815.33,0.4477
2022-03-01,Men,Pants,36,1778.24,827.49,950.75,0.5347
2022-03-01,Women,Swim,24,1678.29,701.21,977.08,0.5822
2022-03-01,Men,Accessories,27,1467.5,577.97,889.53,0.6062
2022-03-01,Men,Tops & Tees,39,1443.64,809.99,633.65,0.4389
2022-03-01,Women,Active,16,1298.79,533.26,765.53,0.5894
2022-03-01,Women,Outerwear & Coats,9,1159.3,510.92,648.38,0.5593
2022-03-01,Women,Dresses,14,1096.42,497.67,598.75,0.5461
2022-03-01,Men,Active,20,1083.17,446.52,636.65,0.5878
2022-03-01,Men,Underwear,39,1038.12,487.31,550.81,0.5306
2022-03-01,Women,Maternity,24,1036.5,440.21,596.29,0.5753
2022-03-01,Women,Shorts,21,1020.25,519.99,500.26,0.4903
2022-03-01,Women,Blazers & Jackets,10,1014.67,364.87,649.8,0.6404
2022-03-01,Women,Fashion Hoodies & Sweatshirts,20,979.1,461.08,518.02,0.5291
2022-03-01,Women,Sleep & Lounge,18,946.6,579.06,367.54,0.3883
2022-03-01,Women,Plus,22,734.48,364.5,369.98,0.5037
2022-03-01,Women,Accessories,18,651.13,257.99,393.14,0.6038
2022-03-01,Women,Skirts,13,650.78,259.88,390.9,0.6007
2022-03-01,Men,Socks,34,590.78,357.67,233.11,0.3946
2022-03-01,Women,Pants & Capris,18,574.16,302.32,271.84,0.4735
2022-03-01,Women,Tops & Tees,15,538.09,299.06,239.03,0.4442
2022-03-01,Women,Leggings,17,495.07,305.04,190.03,0.3838
2022-03-01,Women,Suits,5,457.63,262.74,194.89,0.4259
2022-03-01,Women,Jumpsuits & Rompers,7,446.4,239.79,206.61,0.4628
2022-03-01,Women,Socks & Hosiery,17,280.37,114.9,165.47,0.5902
2022-03-01,Women,Clothing Sets,1,57.99,37.64,20.35,0.351
2022-04-01,Men,Outerwear & Coats,30,4384.32,1936.8,2447.52,0.5582
2022-04-01,Men,Jeans,35,3883.86,2043.89,1839.97,0.4737
2022-04-01,Men,Suits & Sport Coats,27,3526.29,1393.7,2132.59,0.6048
2022-04-01,Men,Sweaters,36,3036.57,1524.99,1511.58,0.4978
2022-04-01,Women,Dresses,28,2535.35,1155.34,1380.01,0.5443
2022-04-01,Men,Pants,37,2273.07,1053.39,1219.68,0.5366
2022-04-01,Women,Jeans,24,2232.58,1222.64,1009.94,0.4524
2022-04-01,Women,Intimates,60,1923.06,1019.57,903.49,0.4698
2022-04-01,Men,Fashion Hoodies & Sweatshirts,30,1866.06,1009.16,856.9,0.4592
2022-04-01,Men,Tops & Tees,49,1858.76,1055.51,803.25,0.4321
2022-04-01,Men,Swim,37,1733.45,1043.66,689.79,0.3979
2022-04-01,Men,Shorts,30,1590.0,812.11,777.89,0.4892
2022-04-01,Women,Outerwear & Coats,12,1438.68,662.48,776.2,0.5395
2022-04-01,Women,Swim,25,1343.26,570.65,772.61,0.5752
2022-04-01,Men,Sleep & Lounge,22,1209.16,476.07,733.09,0.6063
2022-04-01,Women,Blazers & Jackets,12,1135.37,438.34,697.03,0.6139
2022-04-01,Men,Active,23,1123.63,464.26,659.37,0.5868
2022-04-01,Women,Suits,11,1089.91,660.05,429.86,0.3944
2022-04-01,Women,Maternity,18,1081.52,489.66,591.86,0.5472
2022-04-01,Men,Accessories,20,960.87,364.83,596.04,0.6203
2022-04-01,Women,Fashion Hoodies & Sweatshirts,23,950.64,438.47,512.17,0.5388
2022-04-01,Women,Sweaters,13,921.29,411.23,510.06,0.5536
2022-04-01,Women,Shorts,20,870.52,440.59,429.93,0.4939
2022-04-01,Men,Underwear,29,797.84,380.79,417.05,0.5227
2022-04-01,Women,Plus,19,709.09,358.42,350.67,0.4945
2022-04-01,Women,Sleep & Lounge,16,699.45,420.16,279.29,0.3993
2022-04-01,Men,Socks,38,696.84,416.73,280.11,0.402
2022-04-01,Women,Tops & Tees,18,687.25,391.09,296.16,0.4309
2022-04-01,Women,Active,14,609.36,258.18,351.18,0.5763
2022-04-01,Women,Pants & Capris,11,608.05,321.12,286.93,0.4719
2022-04-01,Women,Accessories,18,533.88,209.34,324.54,0.6079
2022-04-01,Women,Skirts,7,275.37,113.64,161.73,0.5873
2022-04-01,Women,Socks & Hosiery,15,222.77,89.33,133.44,0.599
2022-04-01,Women,Clothing Sets,2,149.99,87.24,62.75,0.4183
2022-04-01,Women,Leggings,9,140.26,83.73,56.53,0.403
2022-04-01,Women,Jumpsuits & Rompers,3,88.94,50.81,38.13,0.4287
2022-05-01,Men,Outerwear & Coats,37,5387.91,2435.24,2952.67,0.548
2022-05-01,Men,Jeans,37,3310.5,1793.72,1516.78,0.4582
2022-05-01,Men,Suits & Sport Coats,26,3057.6,1228.95,1828.65,0.5981
2022-05-01,Men,Sweaters,33,2506.97,1241.9,1265.07,0.5046
2022-05-01,Women,Dresses,25,2503.73,1150.84,1352.89,0.5403
2022-05-01,Women,Jeans,26,2400.96,1302.03,1098.93,0.4577
2022-05-01,Men,Swim,44,2311.3,1390.79,920.51,0.3983
2022-05-01,Men,Pants,40,2213.07,994.54,1218.53,0.5506
2022-05-01,Women,Outerwear & Coats,16,1993.1,895.68,1097.42,0.5506
2022-05-01,Women,Intimates,57,1928.42,1020.24,908.18,0.4709
2022-05-01,Women,Maternity,31,1875.78,849.72,1026.06,0.547
2022-05-01,Women,Swim,28,1679.2,709.95,969.25,0.5772
2022-05-01,Men,Sleep & Lounge,34,1636.66,642.99,993.67,0.6071
2022-05-01,Men,Fashion Hoodies & Sweatshirts,32,1595.78,884.44,711.34,0.4458
2022-05-01,Women,Blazers & Jackets,14,1306.43,491.22,815.21,0.624
2022-05-01,Men,Tops & Tees,30,1282.76,724.64,558.12,0.4351
2022-05-01,Men,Shorts,29,1262.82,631.04,631.78,0.5003
2022-05-01,Women,Shorts,25,1259.85,617.2,642.65,0.5101
2022-05-01,Women,Sleep & Lounge,25,1254.83,758.78,496.05,0.3953
2022-05-01,Women,Pants & Capris,17,1152.94,624.12,528.82,0.4587
2022-05-01,Men,Underwear,42,1114.33,523.72,590.61,0.53
2022-05-01,Women,Sweaters,19,1108.38,503.47,604.91,0.5458
2022-05-01,Men,Active,23,930.78,388.79,541.99,0.5823
2022-05-01,Men,Accessories,23,915.79,363.36,552.43,0.6032
2022-05-01,Women,Tops & Tees,24,844.91,484.05,360.86,0.4271
2022-05-01,Women,Fashion Hoodies & Sweatshirts,16,743.48,349.4,394.08,0.53
2022-05-01,Women,Plus,16,685.11,332.3,352.81,0.515
2022-05-01,Women,Suits,5,638.98,388.38,250.6,0.3922
2022-05-01,Women,Accessories,17,626.68,248.34,378.34,0.6037
2022-05-01,Men,Socks,23,523.83,321.65,202.18,0.386
2022-05-01,Women,Leggings,13,402.84,241.91,160.93,0.3995
2022-05-01,Women,Socks & Hosiery,21,348.24,138.97,209.27,0.6009
2022-05-01,Women,Active,12,301.99,127.45,174.54,0.578
2022-05-01,Women,Skirts,4,243.34,92.35,150.99,0.6205
2022-05-01,Women,Clothing Sets,1,159.0,104.3,54.7,0.344
2022-05-01,Women,Jumpsuits & Rompers,2,99.2,55.49,43.71,0.4406
2022-06-01,Men,Jeans,53,5092.74,2706.57,2386.17,0.4685
2022-06-01,Men,Outerwear & Coats,30,4864.36,2148.11,2716.25,0.5584
2022-06-01,Men,Suits & Sport Coats,31,4059.3,1611.41,2447.89,0.603
2022-06-01,Men,Sweaters,43,3322.21,1666.16,1656.05,0.4985
2022-06-01,Men,Sleep & Lounge,39,3126.7,1277.02,1849.68,0.5916
2022-06-01,Women,Outerwear & Coats,18,2689.9,1231.11,1458.79,0.5423
2022-06-01,Women,Intimates,74,2480.06,1342.64,1137.42,0.4586
2022-06-01,Women,Dresses,23,1953.53,896.76,1056.77,0.541
2022-06-01,Women,Fashion Hoodies & Sweatshirts,31,1867.76,877.47,990.29,0.5302
2022-06-01,Men,Pants,33,1777.34,823.09,954.25,0.5369
2022-06-01,Men,Swim,29,1696.39,1026.76,669.63,0.3947
2022-06-01,Women,Jeans,19,1679.3,915.41,763.89,0.4549
2022-06-01,Men,Accessories,33,1616.13,628.46,987.67,0.6111
2022-06-01,Men,Shorts,33,1590.13,791.61,798.52,0.5022
2022-06-01,Women,Maternity,30,1459.11,646.81,812.3,0.5567
2022-06-01,Men,Active,36,1425.31,600.32,824.99,0.5788
2022-06-01,Men,Tops & Tees,31,1388.46,758.48,629.98,0.4537
2022-06-01,Men,Fashion Hoodies & Sweatshirts,25,1342.38,739.2,603.18,0.4493
2022-06-01,Women,Plus,24,1340.54,663.21,677.33,0.5053
2022-06-01,Women,Swim,17,1337.74,560.13,777.61,0.5813
2022-06-01,Women,Tops & Tees,34,1234.7,703.74,530.96,0.43
2022-06-01,Women,Sleep & Lounge,23,1130.81,680.98,449.83,0.3978
2022-06-01,Women,Accessories,23,1063.17,429.16,634.01,0.5963
2022-06-01,Women,Skirts,9,999.66,381.11,618.55,0.6188
2022-06-01,Women,Sweaters,19,978.7,427.84,550.86,0.5628
2022-06-01,Men,Underwear,37,898.44,418.88,479.56,0.5338
2022-06-01,Women,Blazers & Jackets,16,894.93,340.02,554.91,0.6201
2022-06-01,Women,Pants & Capris,19,834.71,436.69,398.02,0.4768
2022-06-01,Women,Shorts,22,773.6,381.95,391.65,0.5063
2022-06-01,Women,Suits,6,674.39,402.22,272.17,0.4036
2022-06-01,Women,Active,11,516.96,212.15,304.81,0.5896
2022-06-01,Men,Socks,31,515.89,308.3,207.59,0.4024
2022-06-01,Women,Leggings,15,414.72,248.79,165.93,0.4001
2022-06-01,Women,Socks & Hosiery,22,316.34,129.33,187.01,0.5912
2022-06-01,Women,Clothing Sets,1,109.99,73.69,36.3,0.33
2022-06-01,Women,Jumpsuits & Rompers,3,97.0,51.29,45.71,0.4713
2022-07-01,Men,Outerwear & Coats,28,5792.98,2617.55,3175.43,0.5482
2022-07-01,Men,Jeans,48,5319.12,2823.88,2495.24,0.4691
2022-07-01,Women,Dresses,35,3294.02,1482.53,1811.49,0.5499
2022-07-01,Women,Jeans,34,3119.09,1715.09,1404.0,0.4501
2022-07-01,Women,Outerwear & Coats,18,3069.35,1426.66,1642.69,0.5352
2022-07-01,Men,Suits & Sport Coats,29,2847.78,1124.6,1723.18,0.6051
2022-07-01,Men,Sweaters,30,2545.34,1288.29,1257.05,0.4939
2022-07-01,Women,Intimates,71,2496.81,1322.58,1174.23,0.4703
2022-07-01,Men,Pants,42,2466.06,1154.64,1311.42,0.5318
2022-07-01,Women,Blazers & Jackets,23,2059.67,786.99,1272.68,0.6179
2022-07-01,Men,Sleep & Lounge,35,2011.16,799.25,1211.91,0.6026
2022-07-01,Men,Fashion Hoodies & Sweatshirts,29,1786.74,989.77,796.97,0.446
2022-07-01,Men,Tops & Tees,38,1580.05,894.1,685.95,0.4341
2022-07-01,Men,Swim,24,1372.25,832.55,539.7,0.3933
2022-07-01,Women,Accessories,25,1342.91,533.83,809.08,0.6025
2022-07-01,Men,Active,33,1305.44,557.71,747.73,0.5728
2022-07-01,Women,Swim,17,1252.75,519.7,733.05,0.5852
2022-07-01,Women,Sweaters,14,1216.96,552.79,664.17,0.5458
2022-07-01,Women,Suits,9,1147.21,708.06,439.15,0.3828
2022-07-01,Women,Sleep & Lounge,28,1105.63,663.63,442.0,0.3998
2022-07-01,Men,Shorts,24,1079.47,542.2,537.27,0.4977
2022-07-01,Women,Maternity,19,1039.08,455.24,583.84,0.5619
2022-07-01,Women,Fashion Hoodies & Sweatshirts,21,1038.29,488.88,549.41,0.5291
2022-07-01,Men,Underwear,43,1026.3,482.59,543.71,0.5298
2022-07-01,Women,Active,15,959.0,413.37,545.63,0.569
2022-07-01,Women,Pants & Capris,16,888.18,480.9,407.28,0.4586
2022-07-01,Women,Shorts,22,869.29,434.6,434.69,0.5
2022-07-01,Women,Plus,19,695.99,341.22,354.77,0.5097
2022-07-01,Women,Tops & Tees,19,592.62,331.01,261.61,0.4415
2022-07-01,Men,Accessories,20,570.11,235.04,335.07,0.5877
2022-07-01,Men,Socks,35,553.57,330.01,223.56,0.4039
2022-07-01,Women,Skirts,11,489.36,194.92,294.44,0.6017
2022-07-01,Women,Socks & Hosiery,28,448.32,180.56,267.76,0.5972
2022-07-01,Women,Leggings,11,438.65,265.08,173.57,0.3957
2022-07-01,Women,Jumpsuits & Rompers,5,84.52,43.79,40.73,0.4819
2022-07-01,Women,Clothing Sets,1,22.99,13.86,9.13,0.397
2022-08-01,Men,Outerwear & Coats,45,6340.64,2806.26,3534.38,0.5574
2022-08-01,Men,Jeans,56,5831.07,3086.33,2744.74,0.4707
2022-08-01,Men,Suits & Sport Coats,37,4567.02,1800.5,2766.52,0.6058
2022-08-01,Men,Sweaters,41,3035.83,1493.97,1541.86,0.5079
2022-08-01,Women,Outerwear & Coats,18,2922.03,1314.02,1608.01,0.5503
2022-08-01,Men,Fashion Hoodies & Sweatshirts,42,2733.61,1515.5,1218.11,0.4456
2022-08-01,Women,Jeans,25,2500.28,1374.79,1125.49,0.4501
2022-08-01,Women,Intimates,74,2369.73,1255.29,1114.44,0.4703
2022-08-01,Men,Pants,37,2197.5,1007.81,1189.69,0.5414
2022-08-01,Men,Accessories,50,1908.86,755.49,1153.37,0.6042
2022-08-01,Women,Sleep & Lounge,36,1883.23,1133.54,749.69,0.3981
2022-08-01,Men,Sleep & Lounge,38,1840.75,745.95,1094.8,0.5948
2022-08-01,Women,Skirts,16,1823.51,745.83,1077.68,0.591
2022-08-01,Men,Shorts,36,1694.77,836.73,858.04,0.5063
2022-08-01,Women,Dresses,25,1694.3,761.55,932.75,0.5505
2022-08-01,Men,Swim,31,1691.69,1000.95,690.74,0.4083
2022-08-01,Men,Underwear,61,1665.32,784.51,880.81,0.5289
2022-08-01,Men,Tops & Tees,39,1644.61,915.59,729.02,0.4433
2022-08-01,Women,Plus,30,1611.22,817.17,794.05,0.4928
2022-08-01,Women,Swim,24,1609.81,685.7,924.11,0.574
2022-08-01,Women,Maternity,26,1527.83,658.68,869.15,0.5689
2022-08-01,Women,Fashion Hoodies & Sweatshirts,31,1406.21,654.93,751.28,0.5343
2022-08-01,Women,Pants & Capris,26,1328.21,703.7,624.51,0.4702
2022-08-01,Women,Accessories,17,1325.73,531.53,794.2,0.5991
2022-08-01,Women,Shorts,34,1256.36,635.26,621.1,0.4944
2022-08-01,Women,Sweaters,24,1213.89,543.63,670.26,0.5522
2022-08-01,Men,Active,30,1146.27,487.21,659.06,0.575
2022-08-01,Women,Blazers & Jackets,18,948.45,368.07,580.38,0.6119
2022-08-01,Women,Leggings,12,912.68,519.57,393.11,0.4307
2022-08-01,Women,Tops & Tees,18,894.59,494.18,400.41,0.4476
2022-08-01,Women,Jumpsuits & Rompers,7,811.47,443.04,368.43,0.454
2022-08-01,Women,Suits,6,785.13,481.25,303.88,0.387
2022-08-01,Men,Socks,36,607.12,369.1,238.02,0.392
2022-08-01,Women,Active,14,476.08,199.98,276.1,0.5799
2022-08-01,Women,Socks & Hosiery,12,221.14,87.92,133.22,0.6024
2022-08-01,Women,Clothing Sets,1,55.99,31.97,24.02,0.429
2022-09-01,Men,Suits & Sport Coats,31,5157.77,1993.42,3164.35,0.6135
2022-09-01,Men,Outerwear & Coats,32,4148.57,1831.02,2317.55,0.5586
2022-09-01,Men,Jeans,42,4045.96,2143.64,1902.32,0.4702
2022-09-01,Women,Dresses,39,3207.26,1473.24,1734.02,0.5407
2022-09-01,Men,Sweaters,47,2880.82,1446.8,1434.02,0.4978
2022-09-01,Men,Sleep & Lounge,46,2489.16,996.25,1492.91,0.5998
2022-09-01,Women,Swim,36,2388.19,996.19,1392.0,0.5829
2022-09-01,Men,Fashion Hoodies & Sweatshirts,39,2367.41,1295.79,1071.62,0.4527
2022-09-01,Women,Intimates,69,2170.74,1163.81,1006.93,0.4639
2022-09-01,Men,Pants,33,2072.66,956.18,1116.48,0.5387
2022-09-01,Women,Outerwear & Coats,19,2046.59,932.72,1113.87,0.5443
2022-09-01,Women,Jeans,23,1859.44,1005.21,854.23,0.4594
2022-09-01,Women,Blazers & Jackets,19,1740.55,681.44,1059.11,0.6085
2022-09-01,Men,Tops & Tees,37,1385.81,790.45,595.36,0.4296
2022-09-01,Women,Fashion Hoodies & Sweatshirts,27,1297.6,610.44,687.16,0.5296
2022-09-01,Men,Swim,27,1288.38,786.17,502.21,0.3898
2022-09-01,Men,Shorts,30,1271.22,638.65,632.57,0.4976
2022-09-01,Women,Tops & Tees,33,1206.57,669.12,537.45,0.4454
2022-09-01,Women,Suits,10,1196.83,729.32,467.51,0.3906
2022-09-01,Men,Accessories,29,1185.34,449.98,735.36,0.6204
2022-09-01,Women,Pants & Capris,21,1182.23,626.95,555.28,0.4697
2022-09-01,Women,Active,26,1162.89,481.15,681.74,0.5862
2022-09-01,Men,Underwear,38,1069.46,506.29,563.17,0.5266
2022-09-01,Men,Active,24,1032.35,442.12,590.23,0.5717
2022-09-01,Women,Sleep & Lounge,22,1027.36,609.61,417.75,0.4066
2022-09-01,Women,Shorts,29,959.22,474.94,484.28,0.5049
2022-09-01,Women,Maternity,19,877.46,384.91,492.55,0.5613
2022-09-01,Women,Accessories,21,811.98,332.24,479.74,0.5908
2022-09-01,Women,Plus,25,802.17,399.23,402.94,0.5023
2022-09-01,Women,Sweaters,13,777.62,362.07,415.55,0.5344
2022-09-01,Men,Socks,24,455.87,275.74,180.13,0.3951
2022-09-01,Women,Skirts,11,418.73,163.8,254.93,0.6088
2022-09-01,Women,Leggings,14,372.8,226.68,146.12,0.392
2022-09-01,Women,Socks & Hosiery,13,240.18,96.71,143.47,0.5973
2022-09-01,Women,Jumpsuits & Rompers,4,177.65,99.53,78.12,0.4398
2022-09-01,Women,Clothing Sets,2,127.99,78.59,49.4,0.386
2022-10-01,Men,Sweaters,47,4116.29,2066.9,2049.39,0.4979
2022-10-01,Men,Outerwear & Coats,26,3982.96,1806.8,2176.16,0.5464
2022-10-01,Men,Suits & Sport Coats,33,3982.73,1601.97,2380.76,0.5978
2022-10-01,Men,Jeans,42,3876.21,2081.24,1794.97,0.4631
2022-10-01,Men,Shorts,39,2870.15,1482.82,1387.33,0.4834
2022-10-01,Women,Jeans,30,2677.4,1465.6,1211.8,0.4526
2022-10-01,Women,Swim,41,2647.29,1146.1,1501.19,0.5671
2022-10-01,Women,Intimates,79,2628.08,1387.05,1241.03,0.4722
2022-10-01,Men,Pants,42,2589.31,1192.8,1396.51,0.5393
2022-10-01,Women,Dresses,33,2261.66,1003.53,1258.13,0.5563
2022-10-01,Men,Fashion Hoodies & Sweatshirts,38,2228.27,1236.69,991.58,0.445
2022-10-01,Women,Outerwear & Coats,19,2100.25,953.88,1146.37,0.5458
2022-10-01,Men,Active,40,2063.86,859.06,1204.8,0.5838
2022-10-01,Women,Maternity,39,2012.7,882.76,1129.94,0.5614
2022-10-01,Men,Tops & Tees,43,1845.44,1042.37,803.07,0.4352
2022-10-01,Women,Tops & Tees,24,1604.25,872.71,731.54,0.456
2022-10-01,Women,Sweaters,20,1575.47,719.88,855.59,0.5431
2022-10-01,Men,Swim,31,1505.13,909.2,595.93,0.3959
2022-10-01,Women,Blazers & Jackets,14,1455.61,543.01,912.6,0.627
2022-10-01,Men,Sleep & Lounge,32,1443.71,566.18,877.53,0.6078
2022-10-01,Women,Plus,35,1332.47,668.41,664.06,0.4984
2022-10-01,Women,Shorts,32,1289.46,649.15,640.31,0.4966
2022-10-01,Women,Sleep & Lounge,29,1248.88,765.42,483.46,0.3871
2022-10-01,Women,Fashion Hoodies & Sweatshirts,22,1248.48,559.32,689.16,0.552
2022-10-01,Women,Skirts,16,1146.21,473.49,672.72,0.5869
2022-10-01,Women,Pants & Capris,20,1064.58,567.14,497.44,0.4673
2022-10-01,Men,Underwear,41,1011.76,473.79,537.97,0.5317
2022-10-01,Women,Accessories,25,884.92,350.36,534.56,0.6041
2022-10-01,Men,Accessories,29,880.31,352.56,527.75,0.5995
2022-10-01,Women,Leggings,23,589.21,353.25,235.96,0.4005
2022-10-01,Men,Socks,33,529.01,321.4,207.61,0.3925
2022-10-01,Women,Suits,4,442.42,268.22,174.2,0.3937
2022-10-01,Women,Active,12,364.91,160.17,204.74,0.5611
2022-10-01,Women,Jumpsuits & Rompers,9,314.63,162.56,152.07,0.4833
2022-10-01,Women,Socks & Hosiery,17,229.23,94.04,135.19,0.5898
2022-11-01,Men,Outerwear & Coats,31,4896.56,2121.01,2775.55,0.5668
2022-11-01,Men,Jeans,44,4215.15,2253.42,1961.73,0.4654
2022-11-01,Men,Suits & Sport Coats,37,3792.16,1466.42,2325.74,0.6133
2022-11-01,Women,Dresses,46,3697.92,1639.88,2058.04,0.5565
2022-11-01,Women,Jeans,32,3405.66,1810.41,1595.25,0.4684
2022-11-01,Women,Intimates,86,2978.97,1568.48,1410.49,0.4735
2022-11-01,Men,Sweaters,28,2540.53,1273.62,1266.91,0.4987
2022-11-01,Women,Sweaters,38,2453.49,1092.83,1360.66,0.5546
2022-11-01,Men,Swim,43,2378.98,1417.43,961.55,0.4042
2022-11-01,Women,Swim,32,2120.58,903.1,1217.48,0.5741
2022-11-01,Men,Fashion Hoodies & Sweatshirts,39,2078.61,1144.11,934.5,0.4496
2022-11-01,Women,Blazers & Jackets,20,2040.96,808.28,1232.68,0.604
2022-11-01,Men,Pants,36,2034.92,951.88,1083.04,0.5322
2022-11-01,Women,Active,24,2012.5,828.07,1184.43,0.5885
2022-11-01,Women,Outerwear & Coats,15,1982.6,906.54,1076.06,0.5428
2022-11-01,Men,Tops & Tees,44,1940.35,1074.37,865.98,0.4463
2022-11-01,Men,Shorts,39,1851.24,920.08,931.16,0.503
2022-11-01,Men,Sleep & Lounge,38,1788.62,724.56,1064.06,0.5949
2022-11-01,Men,Active,32,1619.87,651.13,968.74,0.598
2022-11-01,Women,Fashion Hoodies & Sweatshirts,33,1516.56,693.77,822.79,0.5425
2022-11-01,Men,Accessories,34,1305.02,541.57,763.45,0.585
2022-11-01,Women,Maternity,23,1304.43,593.23,711.2,0.5452
2022-11-01,Men,Underwear,46,1277.18,601.83,675.35,0.5288
2022-11-01,Women,Shorts,31,1244.93,644.12,600.81,0.4826
2022-11-01,Women,Skirts,21,1243.53,503.94,739.59,0.5947
2022-11-01,Women,Sleep & Lounge,31,1167.9,712.36,455.54,0.39
2022-11-01,Women,Accessories,20,984.33,390.02,594.31,0.6038
